,neighborhood_name,neighborhood_latitude,neighborhood_longitude,vanue,vanue_category,venue_latitude,venue_longitude
1440,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Spirit of Hockey,Sporting Goods Shop,43.64704692224217,-79.37753727586353
1441,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Victoria's Restaurant,Restaurant,43.64929834396347,-79.37643067251867
1442,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Terroni,Italian Restaurant,43.650927,-79.375602
1443,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Toronto Athletic Club,Gym,43.647359553534905,-79.3811766566002
1444,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Bardi's Steak House,Restaurant,43.64622,-79.383074
1445,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
1446,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,GoodLife Fitness Toronto Street Women's Only,Gym,43.6504,-79.3767
1447,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Gabardine,American Restaurant,43.65098801064232,-79.38122513218154
1448,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,Coffee Shop,43.647192603955325,-79.38095685671752
1449,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Assembly Chef's Hall,Food Court,43.650578865093934,-79.3834119303614
1450,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Leña,Latin American Restaurant,43.651722,-79.379205
1451,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
1452,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Cambridge Suites Toronto,Hotel,43.65183649475983,-79.37810738045548
1453,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Cafe Landwer,Café,43.64875349932059,-79.3853673607289
1454,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816
1455,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
1456,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Meridian Hall,Concert Hall,43.646292124205594,-79.37602179505662
1457,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Rosalinda,Vegetarian / Vegan Restaurant,43.650252483069295,-79.38515575620075
1458,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Union Chicken,Fried Chicken Joint,43.64491185903613,-79.38232534702786
1459,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,First Canadian Place,Building,43.64848212292913,-79.38244342803955
1460,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Sweet Lulu,Asian Restaurant,43.65055650489936,-79.38117543224395
1461,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
1462,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Estiatorio Volos,Greek Restaurant,43.65032912559998,-79.38453301297716
1463,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Old City Hall,Monument / Landmark,43.652008800876125,-79.3817442232328
1464,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,McEwan Foods,Deli / Bodega,43.64716011126396,-79.38104402548048
1465,"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
1466,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,Café,43.73597504480755,-79.42039080887425
1467,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,Restaurant,43.735484,-79.420006
1468,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,Indian Restaurant,43.73619518432498,-79.42027081330127
1469,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Starbucks,Coffee Shop,43.732604,-79.419136
1470,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,Thai Restaurant,43.735310312009226,-79.41978338676937
1471,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,Pub,43.73517255469138,-79.41970208136466
1472,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,Comfort Food Restaurant,43.73503512478632,-79.42003978035157
1473,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,Sushi Restaurant,43.73339792581388,-79.41949129828605
1474,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Francobollo,Italian Restaurant,43.734556923055784,-79.41954908679143
1475,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,Coffee Shop,43.735355956224325,-79.41960454261636
1476,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Freshii,Juice Bar,43.731582455410454,-79.41910939095219
1477,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,LCBO,Liquor Store,43.73106478660271,-79.41923740055336
1478,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,Greek Restaurant,43.7362044620751,-79.42035885441898
1479,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,No Frills,Grocery Store,43.730699,-79.418535
1480,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Subway,Sandwich Place,43.73148485587151,-79.41954981345089
1481,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Subway,Sandwich Place,43.73159539578682,-79.41963959053555
1482,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,Butcher,43.7366419570093,-79.4198699051871
1483,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,Pharmacy,43.736276,-79.419705
1484,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,American Restaurant,43.72905148409205,-79.41810862863923
1485,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,Italian Restaurant,43.734073,-79.41987
1486,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,Pizza Place,43.731952,-79.415019
1487,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,McDonald's,Fast Food Restaurant,43.73254035428967,-79.41979624492376
1488,"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Harvey's,Restaurant,43.730256015803946,-79.41858854355121
1489,Roselawn,43.7116948,-79.41693559999999,Ceiling Champions,Home Service,43.71389073142895,-79.42070245742796
1490,Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,Garden,43.71218888050602,-79.41197784736922
1491,"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,Trail,43.700726252588964,-79.4101006611444
1492,"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Nikko Sushi Japenese Restaurant,Sushi Restaurant,43.700443369880006,-79.40795690464067
1493,"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Oliver jewelry,Jewelry Store,43.70037360267825,-79.4076437784668
1494,"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Chimichanga,Mexican Restaurant,43.7003539650898,-79.40760497511373
1495,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Ezra's Pound,Café,43.67515283323029,-79.40585846415303
1496,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Roti Cuisine of India,Indian Restaurant,43.67461834990478,-79.40824866273744
1497,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Rose & Sons,American Restaurant,43.6756684758828,-79.40361659752443
1498,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Live Organic Food Bar,Vegetarian / Vegan Restaurant,43.67505287052667,-79.40671518307245
1499,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Fet Zun,Middle Eastern Restaurant,43.675147,-79.406346
1500,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Creeds Coffee Bar,Coffee Shop,43.67410020855885,-79.41083780404273
1501,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Madame Boeuf And Flea,Burger Joint,43.67524,-79.40662
1502,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Big Crow,BBQ Joint,43.675896076491284,-79.40368028354095
1503,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Jean Sibelius Square,Park,43.67142628683921,-79.40883090368688
1504,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Dish Cooking Studio,Café,43.67406646467061,-79.4107635453081
1505,"The Annex,Yorkville,North Midtown",43.6727097,-79.40567840000001,Toronto Archives,History Museum,43.67644734460629,-79.40750861881347
